,SK_ID_CURR,TARGET
93931,434778,0.0
93932,434783,0.0
93933,434785,0.0
93936,434810,0.0
93937,434820,0.0
93938,434821,0.0
93939,434822,0.0
93941,434826,0.0
93942,434831,0.0
93943,434834,0.0
93944,434838,0.0
93945,434839,0.0
93946,434840,0.0
93947,434843,0.0
93948,434844,0.0
93949,434847,0.0
93950,434848,0.0
93951,434857,0.0
93952,434867,1.0
93953,434870,0.0
93954,434871,0.0
93955,434873,0.0
93957,434879,0.0
93958,434880,0.0
93959,434881,0.0
93961,434891,0.0
93962,434895,0.0
93963,434896,0.0
93964,434898,0.0
93966,434901,0.0
93967,434903,0.0
93968,434906,0.0
93969,434910,0.0
93970,434913,0.0
93971,434925,0.0
93972,434932,0.0
93973,434939,0.0
93974,434944,1.0
93975,434945,0.0
93976,434946,0.0
93977,434950,0.0
93978,434953,0.0
93979,434961,0.0
93980,434963,0.0
93981,434964,0.0
93982,434966,1.0
93985,434971,0.0
93986,434978,0.0
93988,434980,0.0
93989,434981,0.0
93990,434984,0.0
93991,434985,0.0
93993,434990,0.0
93994,434991,0.0
93995,434992,1.0
93996,434997,0.0
93998,435000,0.0
93999,435001,0.0
94000,435002,0.0
94001,435003,0.0
94002,435007,0.0
94004,435012,0.0
94006,435018,0.0
94007,435019,0.0
94008,435029,0.0
94009,435030,0.0
94011,435036,0.0
94012,435037,1.0
94013,435039,0.0
94014,435040,0.0
94015,435041,0.0
94016,435042,0.0
94018,435048,0.0
94019,435049,0.0
94020,435055,0.0
94022,435070,0.0
94024,435074,0.0
94025,435077,0.0
94026,435080,0.0
94027,435083,0.0
94029,435090,0.0
94030,435093,0.0
94033,435107,0.0
94035,435111,0.0
94036,435119,0.0
94037,435121,0.0
94038,435123,0.0
94039,435124,0.0
94040,435130,0.0
94041,435136,0.0
94042,435140,0.0
94045,435156,0.0
94047,435163,0.0
94048,435168,0.0
94049,435175,0.0
94050,435182,1.0
94051,435185,0.0
94053,435200,0.0
94054,435207,0.0
94055,435209,0.0
94056,435210,0.0
94057,435211,0.0
94058,435218,0.0
94059,435219,0.0
94060,435223,0.0
94061,435224,0.0
94062,435231,0.0
94063,435235,0.0
94064,435237,0.0
94065,435238,0.0
94067,435241,0.0
94068,435245,0.0
94070,435251,0.0
94071,435253,0.0
94073,435271,0.0
94074,435273,0.0
94075,435275,0.0
94076,435279,0.0
94077,435281,0.0
94078,435283,0.0
94079,435284,0.0
94080,435288,1.0
94081,435299,0.0
94082,435312,0.0
94083,435321,0.0
94084,435323,0.0
94085,435324,0.0
94087,435326,0.0
94091,435337,0.0
94092,435340,0.0
94095,435350,0.0
94097,435355,0.0
94098,435360,1.0
94099,435365,0.0
94102,435369,1.0
94104,435377,1.0
94105,435382,0.0
94106,435385,0.0
94107,435386,0.0
94110,435393,0.0
94112,435404,0.0
94113,435410,1.0
94114,435411,0.0
94115,435413,0.0
94116,435421,0.0
94120,435439,0.0
94123,435451,0.0
94125,435453,0.0
94127,435461,0.0
94128,435462,0.0
94130,435469,0.0
94131,435472,0.0
94132,435474,0.0
94137,435493,0.0
94138,435501,0.0
94139,435502,0.0
94140,435504,0.0
94141,435506,0.0
94142,435508,0.0
94144,435514,0.0
94147,435517,0.0
94148,435520,0.0
94150,435525,0.0
94151,435529,1.0
94152,435532,0.0
94154,435542,0.0
94155,435543,0.0
94156,435544,0.0
94157,435545,0.0
94158,435547,0.0
94160,435552,0.0
94163,435559,1.0
94164,435565,0.0
94165,435567,0.0
94166,435568,0.0
94167,435571,0.0
94169,435575,0.0
94170,435580,0.0
94171,435581,0.0
94172,435583,1.0
94173,435586,0.0
94174,435587,1.0
94177,435604,0.0
94178,435605,0.0
94179,435607,0.0
94181,435613,1.0
94182,435615,0.0
94183,435616,0.0
94184,435620,0.0
94185,435627,0.0
94186,435628,0.0
94187,435631,0.0
94188,435634,0.0
94190,435645,1.0
94195,435658,0.0
94197,435668,0.0
94198,435672,0.0
94199,435673,0.0
94200,435675,0.0
94201,435676,0.0
94202,435679,0.0
94203,435680,0.0
94205,435689,0.0
94206,435691,0.0
94207,435695,0.0
94208,435703,0.0
94210,435720,0.0
94212,435723,0.0
94213,435725,0.0
94214,435727,0.0
94215,435730,0.0
94216,435731,0.0
94217,435732,0.0
94218,435735,0.0
94219,435737,0.0
94220,435748,0.0
94221,435750,0.0
94222,435751,0.0
94223,435754,0.0
94224,435757,0.0
94226,435770,0.0
94227,435772,0.0
94230,435788,0.0
94231,435790,0.0
94232,435793,0.0
94234,435797,0.0
94237,435804,0.0
94238,435812,0.0
94239,435821,0.0
94241,435824,0.0
94244,435830,0.0
94245,435832,0.0
94247,435838,0.0
94250,435845,0.0
94251,435847,0.0
94252,435850,0.0
94253,435860,1.0
94254,435862,0.0
94255,435871,1.0
94257,435877,0.0
94258,435883,1.0
94260,435893,0.0
94262,435896,0.0
94265,435905,0.0
94266,435920,0.0
94267,435922,0.0
94268,435925,0.0
94269,435930,0.0
94270,435931,0.0
94271,435933,1.0
94272,435934,0.0
94273,435935,0.0
94275,435959,0.0
94276,435961,0.0
94277,435964,0.0
94280,435976,0.0
94281,435977,0.0
94282,435979,0.0
94285,435989,0.0
94287,436003,0.0
94288,436004,0.0
94289,436005,0.0
94290,436006,0.0
94291,436007,0.0
94293,436010,0.0
94294,436013,0.0
94296,436025,0.0
94297,436029,0.0
94298,436030,0.0
94299,436033,0.0
94300,436034,0.0
94301,436041,0.0
94302,436042,0.0
94303,436044,0.0
94304,436054,0.0
94305,436056,0.0
94306,436073,0.0
94307,436075,0.0
94309,436078,0.0
94310,436081,0.0
94311,436084,1.0
94312,436085,0.0
94313,436087,0.0
94314,436092,0.0
94315,436094,0.0
94316,436096,0.0
94317,436099,0.0
94319,436102,0.0
94321,436104,0.0
94323,436110,1.0
94324,436114,1.0
94325,436115,0.0
94326,436118,0.0
94327,436120,0.0
94328,436121,0.0
94329,436129,0.0
94332,436136,1.0
94333,436137,0.0
94334,436142,0.0
94336,436149,1.0
94337,436150,0.0
94338,436153,0.0
94339,436154,0.0
94341,436161,0.0
94343,436167,1.0
94344,436169,0.0
94346,436172,0.0
94347,436175,0.0
94350,436195,0.0
94351,436202,0.0
94352,436208,0.0
94353,436211,0.0
94354,436214,0.0
94355,436218,0.0
94356,436222,0.0
94357,436223,0.0
94361,436243,0.0
94362,436245,1.0
94363,436246,0.0
94366,436254,0.0
94367,436256,0.0
94369,436267,0.0
94373,436283,0.0
94374,436288,1.0
94375,436292,0.0
94376,436293,1.0
94378,436300,0.0
94379,436302,0.0
94380,436305,0.0
94382,436315,0.0
94383,436316,1.0
94385,436320,0.0
94387,436329,0.0
94388,436332,0.0
94389,436335,0.0
94390,436338,1.0
94392,436345,0.0
94393,436353,0.0
94394,436356,0.0
94395,436362,0.0
94396,436371,0.0
94397,436376,1.0
94398,436381,1.0
94399,436383,0.0
94400,436384,0.0
94403,436406,0.0
94404,436414,1.0
94405,436417,0.0
94407,436428,0.0
94408,436431,0.0
94409,436434,0.0
94410,436440,0.0
94411,436442,0.0
94412,436444,0.0
94413,436449,0.0
94415,436457,0.0
94416,436458,0.0
94417,436460,0.0
94418,436461,0.0
94419,436463,0.0
94420,436466,0.0
94421,436467,0.0
94422,436475,0.0
94423,436479,0.0
94425,436490,0.0
94426,436493,0.0
94427,436498,0.0
94428,436500,0.0
94430,436503,0.0
94431,436512,0.0
94432,436513,0.0
94433,436516,1.0
94435,436522,0.0
94436,436523,0.0
94437,436526,0.0
94438,436532,0.0
94439,436540,0.0
94440,436542,0.0
94442,436547,0.0
94446,436554,0.0
94447,436555,0.0
94448,436561,0.0
94450,436571,0.0
94451,436572,0.0
94452,436575,0.0
94453,436577,0.0
94455,436587,0.0
94456,436591,0.0
94457,436602,0.0
94459,436607,0.0
94461,436609,1.0
94462,436611,0.0
94463,436615,0.0
94464,436617,0.0
94466,436620,0.0
94467,436628,0.0
94468,436638,0.0
94469,436639,0.0
94470,436642,0.0
94473,436648,0.0
94474,436650,1.0
94476,436655,0.0
94477,436662,0.0
94478,436664,0.0
94479,436666,0.0
94480,436670,0.0
94481,436686,0.0
94482,436691,0.0
94484,436695,0.0
94485,436696,0.0
94486,436700,0.0
94488,436710,0.0
94489,436716,0.0
94490,436719,1.0
94491,436720,0.0
94492,436725,0.0
94494,436734,0.0
94496,436738,0.0
94498,436740,0.0
94499,436741,0.0
94500,436744,0.0
94501,436746,0.0
94502,436751,0.0
94504,436758,0.0
94505,436760,0.0
94507,436763,0.0
94508,436765,0.0
94510,436777,0.0
94511,436780,0.0
94512,436784,0.0
94515,436793,0.0
94516,436795,0.0
94517,436797,0.0
94519,436803,0.0
94520,436804,0.0
94525,436823,0.0
94526,436837,0.0
94527,436838,0.0
94531,436851,0.0
94533,436853,0.0
94535,436856,0.0
94536,436857,0.0
94537,436860,0.0
94539,436861,0.0
94542,436870,0.0
94543,436871,0.0
94545,436876,0.0
94546,436877,0.0
94547,436879,0.0
94548,436884,0.0
94550,436889,0.0
94551,436900,0.0
94552,436901,0.0
94553,436903,0.0
94554,436905,0.0
94555,436909,0.0
94556,436913,0.0
94557,436919,0.0
94558,436922,0.0
94560,436937,0.0
94561,436940,0.0
94562,436942,0.0
94563,436943,0.0
94565,436947,0.0
94566,436948,0.0
94572,436984,0.0
94573,436986,0.0
94576,436991,0.0
94578,436994,0.0
94580,436999,0.0
94581,437002,0.0
94583,437011,0.0
94584,437012,0.0
94586,437023,0.0
94589,437037,0.0
94590,437038,1.0
94591,437046,0.0
94592,437051,0.0
94593,437052,0.0
94594,437055,0.0
94596,437058,0.0
94597,437064,0.0
94598,437065,0.0
94599,437067,0.0
94600,437068,0.0
94602,437072,1.0
94603,437076,0.0
94604,437077,0.0
94605,437085,0.0
94606,437087,0.0
94608,437100,0.0
94609,437107,0.0
94611,437112,0.0
94612,437115,1.0
94614,437134,0.0
94615,437140,0.0
94616,437142,0.0
94618,437145,0.0
94620,437153,0.0
94621,437158,0.0
94623,437175,0.0
94624,437176,0.0
94625,437178,0.0
94626,437180,0.0
94627,437181,0.0
94628,437183,0.0
94629,437186,0.0
94630,437194,0.0
94631,437202,0.0
94632,437207,0.0
94633,437213,1.0
94634,437216,0.0
94635,437217,0.0
94636,437223,0.0
94638,437230,0.0
94639,437231,0.0
94640,437234,0.0
94641,437239,0.0
94644,437249,0.0
94645,437250,0.0
94646,437253,0.0
94647,437254,0.0
94648,437255,0.0
94650,437263,0.0
94651,437267,0.0
94652,437271,0.0
94654,437281,0.0
94655,437283,0.0
94656,437286,0.0
94659,437294,0.0
94660,437300,0.0
94661,437301,0.0
94662,437303,0.0
94663,437308,0.0
94664,437309,0.0
94666,437312,0.0
94668,437321,0.0
94669,437323,0.0
94670,437331,0.0
94671,437333,0.0
94672,437337,0.0
94674,437354,0.0
94675,437355,0.0
94676,437364,0.0
94677,437365,0.0
94678,437368,0.0
94679,437372,0.0
94680,437373,0.0
94683,437389,0.0
94685,437392,0.0
94686,437398,0.0
94687,437399,0.0
94688,437416,1.0
94690,437424,0.0
94691,437425,0.0
94692,437431,0.0
94694,437436,1.0
94695,437439,0.0
94696,437441,0.0
94697,437442,0.0
94698,437443,0.0
94699,437445,0.0
94700,437450,0.0
94702,437453,0.0
94703,437456,0.0
94704,437457,0.0
94705,437460,0.0
94707,437467,0.0
94711,437484,0.0
94714,437488,0.0
94715,437490,0.0
94716,437500,0.0
94717,437501,0.0
94718,437502,0.0
94719,437503,0.0
94722,437512,0.0
94723,437520,0.0
94724,437525,0.0
94725,437530,0.0
94726,437531,0.0
94727,437537,0.0
94728,437539,0.0
94729,437540,0.0
94730,437542,0.0
94731,437548,0.0
94732,437549,0.0
94734,437559,0.0
94736,437563,0.0
94737,437564,0.0
94738,437570,0.0
94739,437571,0.0
94740,437576,0.0
94741,437578,0.0
94742,437579,0.0
94743,437581,0.0
94744,437583,0.0
94745,437585,0.0
94746,437588,0.0
94747,437593,0.0
94749,437599,0.0
94750,437600,0.0
94751,437604,0.0
94752,437607,0.0
94753,437608,0.0
94754,437609,1.0
94755,437612,0.0
94756,437613,0.0
94758,437618,0.0
94759,437619,1.0
94760,437620,1.0
94762,437627,0.0
94763,437635,0.0
94765,437639,0.0
94766,437640,0.0
94769,437653,1.0
94771,437655,0.0
94773,437662,0.0
94774,437667,0.0
94775,437673,0.0
94776,437688,0.0
94777,437701,0.0
94782,437721,0.0
94783,437724,0.0
94785,437737,0.0
94788,437751,0.0
94789,437760,0.0
94790,437761,0.0
94792,437775,0.0
94793,437776,0.0
94795,437783,0.0
94796,437784,0.0
94798,437792,0.0
94799,437798,0.0
94801,437814,0.0
94802,437816,0.0
94804,437825,0.0
94805,437826,0.0
94806,437827,0.0
94807,437828,1.0
94810,437835,1.0
94811,437846,1.0
94813,437850,0.0
94814,437859,1.0
94816,437861,0.0
94817,437864,0.0
94818,437865,0.0
94819,437868,0.0
94820,437878,0.0
94822,437882,0.0
94825,437887,0.0
94826,437888,0.0
94828,437893,1.0
94829,437894,0.0
94830,437900,0.0
94831,437901,0.0
94835,437926,0.0
94836,437928,0.0
94838,437951,1.0
94839,437952,0.0
94840,437960,0.0
94841,437961,1.0
94842,437970,0.0
94843,437975,0.0
94844,437978,0.0
94845,437982,0.0
94847,437994,0.0
94848,437998,0.0
94849,438008,0.0
94850,438011,0.0
94851,438015,0.0
94852,438019,0.0
94853,438022,0.0
94856,438033,1.0
94858,438042,0.0
94859,438044,0.0
94860,438046,0.0
94861,438047,0.0
94863,438067,0.0
94864,438068,0.0
94867,438087,0.0
94869,438094,0.0
94870,438101,0.0
94871,438102,0.0
94874,438116,0.0
94875,438119,0.0
94876,438128,0.0
94877,438129,0.0
94879,438133,0.0
94880,438134,0.0
94884,438140,0.0
94886,438143,0.0
94887,438146,0.0
94888,438147,0.0
94889,438149,0.0
94890,438163,0.0
94891,438166,0.0
94892,438171,0.0
94894,438173,0.0
94895,438182,0.0
94897,438189,0.0
94899,438202,0.0
94900,438204,0.0
94901,438206,0.0
94902,438212,0.0
94905,438219,1.0
94906,438221,0.0
94907,438224,0.0
94908,438225,0.0
94909,438230,0.0
94912,438246,0.0
94914,438248,0.0
94915,438250,0.0
94916,438251,0.0
94917,438252,0.0
94918,438253,0.0
94919,438254,0.0
94920,438259,0.0
94921,438262,0.0
94922,438265,0.0
94923,438266,0.0
94924,438270,0.0
94925,438272,0.0
94926,438276,0.0
94927,438279,0.0
94928,438288,0.0
94930,438293,0.0
94931,438294,0.0
94933,438297,0.0
94934,438300,0.0
94936,438313,0.0
94938,438315,0.0
94939,438317,0.0
94940,438323,1.0
94943,438335,0.0
94944,438337,0.0
94945,438338,0.0
94946,438343,0.0
94950,438360,0.0
94951,438361,0.0
94955,438372,0.0
94956,438373,1.0
94958,438378,0.0
94959,438386,0.0
94960,438390,0.0
94962,438395,1.0
94964,438397,0.0
94966,438409,0.0
94967,438412,0.0
94968,438414,0.0
94969,438415,0.0
94971,438418,0.0
94972,438423,0.0
94973,438424,1.0
94976,438436,1.0
94978,438449,0.0
94979,438450,0.0
94980,438451,0.0
94981,438454,0.0
94983,438466,0.0
94986,438480,0.0
94988,438485,0.0
94989,438486,0.0
94990,438489,1.0
94991,438490,0.0
94992,438496,1.0
94994,438507,1.0
94995,438508,0.0
94997,438512,0.0
95000,438529,0.0
95002,438537,0.0
95004,438544,0.0
95007,438556,0.0
95008,438557,0.0
95009,438558,0.0
95010,438559,0.0
95011,438560,0.0
95012,438562,1.0
95013,438565,0.0
95014,438566,0.0
95015,438572,0.0
95016,438580,0.0
95017,438583,0.0
95019,438592,0.0
95020,438593,0.0
95022,438606,0.0
95023,438608,0.0
95024,438609,0.0
95025,438614,0.0
95026,438615,0.0
95027,438622,1.0
95030,438629,0.0
95032,438640,0.0
95033,438646,0.0
95034,438647,0.0
95035,438648,0.0
95036,438649,0.0
95037,438652,0.0
95038,438656,0.0
95039,438657,0.0
95040,438658,0.0
95041,438665,0.0
95042,438666,0.0
95043,438667,0.0
95045,438679,0.0
95046,438682,1.0
95049,438691,0.0
95050,438694,0.0
95052,438699,0.0
95053,438703,0.0
95055,438710,1.0
95057,438725,0.0
95058,438730,0.0
95060,438736,0.0
95061,438737,0.0
95063,438741,0.0
95064,438744,0.0
95065,438745,0.0
95066,438754,0.0
95067,438759,0.0
95068,438762,0.0
95069,438764,0.0
95070,438765,0.0
95071,438766,0.0
95072,438767,1.0
95073,438776,0.0
95074,438779,0.0
95078,438798,0.0
95079,438799,0.0
95082,438804,0.0
95086,438819,0.0
95087,438830,0.0
95089,438841,0.0
95090,438845,0.0
95092,438848,0.0
95094,438852,0.0
95095,438855,0.0
95098,438867,0.0
95099,438872,0.0
95100,438873,0.0
95101,438874,0.0
95103,438879,0.0
95104,438883,0.0
95105,438887,0.0
95106,438888,0.0
95109,438911,0.0
95110,438912,0.0
95111,438915,1.0
95112,438917,0.0
95113,438920,0.0
95114,438922,0.0
95115,438930,0.0
95116,438937,0.0
95117,438938,0.0
95119,438943,0.0
95122,438949,0.0
95123,438957,0.0
95125,438960,0.0
95127,438973,0.0
95129,438977,0.0
95131,438988,0.0
95132,438989,0.0
95133,438997,0.0
95134,438998,0.0
95135,439000,0.0
95136,439001,0.0
95137,439011,0.0
95138,439012,0.0
95139,439014,0.0
95140,439025,0.0
95141,439032,0.0
95142,439036,0.0
95143,439041,0.0
95144,439044,0.0
95145,439056,0.0
95146,439059,0.0
95147,439060,0.0
95148,439080,0.0
95149,439081,0.0
95150,439082,0.0
95151,439087,0.0
95152,439099,0.0
95153,439103,0.0
95154,439107,0.0
95157,439126,0.0
95158,439129,0.0
95159,439130,0.0
95160,439134,0.0
95161,439135,0.0
95162,439139,0.0
95164,439141,0.0
95166,439155,0.0
95167,439159,0.0
95169,439164,0.0
95172,439168,0.0
95175,439172,0.0
95176,439175,0.0
95179,439186,0.0
95181,439190,0.0
95183,439192,0.0
95185,439200,0.0
95186,439204,0.0
95188,439210,0.0
95189,439211,0.0
95190,439225,0.0
95191,439226,0.0
95195,439243,0.0
95196,439245,0.0
95198,439254,0.0
95200,439257,0.0
95201,439262,0.0
95202,439271,0.0
95203,439272,0.0
95205,439281,0.0
95206,439284,0.0
95209,439293,0.0
95210,439301,0.0
95211,439304,0.0
95212,439306,0.0
95213,439309,0.0
95214,439312,0.0
95216,439316,0.0
95217,439317,0.0
95218,439322,0.0
95219,439323,0.0
95223,439336,0.0
95224,439340,0.0
95225,439344,0.0
95226,439345,0.0
95227,439348,0.0
95230,439359,0.0
95232,439361,0.0
95234,439363,0.0
95235,439370,1.0
95236,439371,0.0
95237,439377,0.0
95238,439378,0.0
95239,439381,0.0
95240,439393,0.0
95241,439398,0.0
95242,439399,1.0
95244,439402,0.0
95247,439409,0.0
95248,439411,0.0
95250,439414,0.0
95251,439415,0.0
95252,439417,0.0
95253,439419,0.0
95255,439430,0.0
95256,439433,0.0
95257,439435,1.0
95258,439437,0.0
95259,439440,0.0
95260,439442,0.0
95261,439443,0.0
95262,439445,0.0
95263,439449,1.0
95266,439474,1.0
95267,439482,0.0
95268,439485,0.0
95269,439487,0.0
95270,439491,0.0
95272,439497,1.0
95273,439500,0.0
95274,439506,0.0
95276,439509,0.0
95277,439510,0.0
95278,439511,0.0
95279,439513,0.0
95280,439519,0.0
95282,439524,0.0
95284,439528,0.0
95286,439540,0.0
95287,439544,0.0
95288,439552,0.0
95289,439553,1.0
95291,439557,0.0
95292,439561,0.0
95293,439564,0.0
95294,439573,0.0
95295,439574,0.0
95297,439576,0.0
95299,439582,0.0
95300,439586,0.0
95301,439589,0.0
95303,439598,0.0
95304,439600,0.0
95305,439602,0.0
95306,439613,0.0
95307,439615,0.0
95308,439621,0.0
95309,439624,0.0
95311,439627,0.0
95312,439628,0.0
95313,439630,0.0
95315,439639,0.0
95316,439640,0.0
95319,439648,0.0
95320,439649,0.0
95322,439653,1.0
95323,439662,0.0
95324,439663,0.0
95325,439668,0.0
95326,439669,0.0
95327,439671,0.0
95328,439678,0.0
95329,439683,0.0
95331,439687,0.0
95332,439690,0.0
95334,439693,0.0
95335,439694,1.0
95336,439695,0.0
95337,439698,0.0
95339,439704,1.0
95340,439710,0.0
95341,439712,0.0
95342,439714,0.0
95345,439740,0.0
95347,439744,0.0
95348,439748,0.0
95349,439750,0.0
95350,439751,0.0
95351,439753,0.0
95352,439761,0.0
95353,439764,0.0
95354,439770,0.0
95355,439772,0.0
95356,439775,0.0
95357,439776,0.0
95358,439783,0.0
95359,439793,0.0
95360,439794,0.0
95361,439795,0.0
95363,439803,0.0
95366,439810,0.0
95367,439814,0.0
95368,439817,0.0
95371,439825,0.0
95372,439826,0.0
95373,439827,0.0
95374,439836,0.0
95375,439838,0.0
95376,439843,0.0
95377,439846,0.0
95379,439851,0.0
95381,439853,0.0
95382,439854,0.0
95383,439855,1.0
95384,439856,0.0
95385,439859,0.0
95386,439861,0.0
95387,439863,0.0
95388,439867,0.0
95390,439870,0.0
95391,439878,0.0
95393,439888,0.0
95394,439890,0.0
95395,439892,0.0
95396,439895,0.0
95397,439896,0.0
95398,439907,0.0
95399,439913,0.0
95400,439915,0.0
95401,439917,0.0
95402,439926,0.0
95403,439930,0.0
95404,439931,0.0
95405,439932,0.0
95406,439933,1.0
95407,439938,0.0
95408,439942,0.0
95409,439943,0.0
95410,439948,0.0
95412,439960,0.0
95413,439965,0.0
95417,439975,0.0
95418,439976,0.0
95419,439980,0.0
95420,439981,0.0
95421,439987,0.0
95422,439995,0.0
95424,439997,0.0
95427,440007,0.0
95429,440024,0.0
95431,440028,0.0
95432,440031,0.0
95433,440035,1.0
95434,440039,0.0
95439,440049,0.0
95440,440062,0.0
95441,440064,0.0
95442,440065,0.0
95444,440067,1.0
95445,440077,1.0
95446,440079,0.0
95447,440081,0.0
95448,440083,0.0
95449,440086,0.0
95450,440089,0.0
95451,440093,0.0
95452,440094,0.0
95453,440097,1.0
95454,440099,0.0
95455,440101,0.0
95456,440102,0.0
95457,440106,0.0
95460,440120,0.0
95461,440125,0.0
95464,440138,0.0
95465,440140,0.0
95467,440143,0.0
95469,440150,0.0
95470,440151,0.0
95471,440155,0.0
95472,440161,1.0
95474,440170,1.0
95476,440175,0.0
95478,440189,0.0
95479,440195,0.0
95480,440196,1.0
95481,440204,0.0
95482,440209,0.0
95483,440220,0.0
95484,440221,0.0
95485,440224,0.0
95489,440230,0.0
95491,440242,0.0
95492,440247,0.0
95493,440249,0.0
95494,440250,0.0
95495,440251,0.0
95496,440254,0.0
95497,440255,0.0
95498,440256,0.0
95499,440258,0.0
95501,440260,0.0
95502,440262,0.0
95503,440263,0.0
95504,440269,0.0
95505,440274,0.0
95506,440276,0.0
95507,440278,0.0
95510,440289,0.0
95511,440291,0.0
95512,440297,0.0
95513,440298,0.0
95514,440304,0.0
95516,440306,0.0
95517,440310,0.0
95519,440318,0.0
95520,440319,0.0
95521,440321,0.0
95522,440323,0.0
95523,440327,0.0
95524,440330,0.0
95525,440331,0.0
95526,440333,0.0
95528,440335,0.0
95529,440337,0.0
95530,440341,0.0
95531,440343,0.0
95533,440346,0.0
95537,440355,0.0
95538,440357,0.0
95539,440370,0.0
95540,440383,0.0
95542,440393,1.0
95543,440398,0.0
95544,440410,0.0
95545,440412,0.0
95546,440413,0.0
95547,440416,0.0
95548,440417,0.0
95549,440422,0.0
95550,440424,0.0
95551,440428,0.0
95553,440430,0.0
95554,440435,0.0
95555,440440,0.0
95558,440449,0.0
95559,440462,0.0
95561,440466,0.0
95562,440469,0.0
95563,440470,0.0
95564,440475,0.0
95565,440480,0.0
95566,440484,0.0
95567,440485,0.0
95569,440490,0.0
95570,440503,0.0
95571,440511,0.0
95572,440522,0.0
95573,440526,0.0
95574,440538,0.0
95576,440542,0.0
95577,440545,0.0
95578,440550,0.0
95580,440553,0.0
95582,440557,0.0
95583,440563,0.0
95586,440570,0.0
95587,440581,0.0
95588,440587,0.0
95589,440596,0.0
95590,440598,1.0
95591,440603,0.0
95593,440612,0.0
95594,440614,0.0
95595,440617,0.0
95596,440625,1.0
95597,440626,0.0
95598,440627,0.0
95600,440635,0.0
95601,440637,0.0
95602,440651,0.0
95603,440658,0.0
95604,440659,0.0
95605,440666,0.0
95606,440667,0.0
95607,440673,0.0
95609,440679,0.0
95611,440685,0.0
95612,440692,0.0
95615,440707,0.0
95616,440710,0.0
95617,440717,1.0
95618,440722,0.0
95619,440726,0.0
95620,440730,0.0
95621,440731,0.0
95623,440740,0.0
95624,440741,0.0
95625,440742,0.0
95626,440743,0.0
95627,440745,0.0
95628,440746,0.0
95629,440748,0.0
95630,440754,0.0
95631,440756,0.0
95632,440761,0.0
95633,440765,0.0
95634,440766,0.0
95635,440767,0.0
95636,440774,0.0
95637,440791,0.0
95638,440800,0.0
95639,440802,0.0
95640,440807,0.0
95641,440809,0.0
95642,440811,0.0
95643,440815,0.0
95646,440825,0.0
95647,440826,0.0
95648,440830,0.0
95650,440833,0.0
95651,440840,0.0
95652,440841,0.0
95653,440844,0.0
95654,440846,0.0
95655,440858,0.0
95657,440863,0.0
95658,440865,0.0
95659,440871,1.0
95660,440872,0.0
95663,440878,0.0
95664,440881,0.0
95665,440887,0.0
95667,440892,0.0
95668,440903,0.0
95671,440920,0.0
95672,440922,0.0
95673,440925,1.0
95674,440926,0.0
95675,440928,0.0
95676,440929,0.0
95677,440930,0.0
95679,440932,0.0
95681,440939,0.0
95683,440944,0.0
95684,440953,0.0
95687,440969,1.0
95689,440981,0.0
95691,440985,0.0
95692,440990,1.0
95693,440992,0.0
95694,440993,0.0
95695,441002,0.0
95696,441003,0.0
95698,441011,1.0
95699,441016,0.0
95702,441033,0.0
95703,441036,1.0
95705,441043,0.0
95706,441047,0.0
95710,441059,0.0
95711,441063,0.0
95713,441065,0.0
95714,441072,0.0
95715,441073,0.0
95716,441074,0.0
95718,441090,0.0
95720,441098,0.0
95721,441102,0.0
95723,441109,0.0
95725,441122,0.0
95726,441124,0.0
95727,441131,0.0
95728,441132,1.0
95731,441141,0.0
95732,441142,1.0
95733,441143,0.0
95734,441145,0.0
95735,441146,0.0
95736,441151,0.0
95738,441158,0.0
95739,441160,0.0
95742,441173,0.0
95743,441180,0.0
95744,441182,0.0
95745,441187,0.0
95746,441190,1.0
95747,441193,0.0
95748,441196,0.0
95749,441199,1.0
95750,441204,0.0
95751,441205,0.0
95753,441213,0.0
95754,441215,0.0
95758,441235,0.0
95759,441242,0.0
95760,441248,0.0
95761,441258,0.0
95762,441259,0.0
95763,441262,0.0
95764,441265,0.0
95765,441268,0.0
95766,441271,0.0
95767,441273,1.0
95768,441276,0.0
95770,441285,0.0
95772,441289,0.0
95774,441301,0.0
95775,441302,0.0
95776,441303,1.0
95777,441308,0.0
95778,441309,0.0
95779,441312,0.0
95780,441315,0.0
95781,441317,0.0
95782,441319,0.0
95784,441326,0.0
95785,441327,0.0
95786,441329,0.0
95787,441332,0.0
95789,441334,0.0
95790,441336,0.0
95791,441339,0.0
95792,441341,0.0
95794,441347,0.0
95795,441349,0.0
95796,441353,1.0
95797,441355,0.0
95801,441368,0.0
95802,441369,0.0
95803,441377,0.0
95804,441386,0.0
95805,441387,0.0
95806,441394,0.0
95807,441396,0.0
95809,441398,0.0
95811,441403,0.0
95812,441408,1.0
95813,441409,0.0
95815,441416,0.0
95816,441418,1.0
95817,441419,0.0
95818,441423,0.0
95819,441430,0.0
95820,441432,0.0
95821,441435,0.0
95823,441439,0.0
95824,441442,0.0
95825,441454,0.0
95826,441455,0.0
95827,441462,0.0
95828,441470,0.0
95829,441473,0.0
95830,441483,0.0
95832,441491,0.0
95833,441493,0.0
95834,441494,0.0
95835,441499,0.0
95836,441504,0.0
95838,441514,0.0
95839,441518,0.0
95840,441520,1.0
95841,441523,0.0
95843,441530,0.0
95844,441531,0.0
